specimen_id,Input resistance Log[(MOhm)],Tau Log[(ms)],Baseline voltage (mV),Sag,Rheo-AP Threshold (mV),Rheo-AP Peak (mV),Rheo-AP Upstroke (mV/ms),Rheo-AP width Log[(ms)],Rheo-AP Fast Trough (mV),Mean AP Threshold (mV),Mean AP Peak (mV),Mean AP Upstroke (mV/ms),Mean AP Width Log[(ms)],Mean AP Fast Trough (mV),Avg Firing Rate (Hz),Latency (s),dandiset label,species,specimen_id.1,brain_region,species_meta,contributor,umap X,umap Y,GMM cluster label,supervised umap X,supervised umap Y,norm umap X,norm umap Y,View Dandiset,File Download,View File Metadata,ID,Umap X,Umap Y,label,foldername
001455/sub-1053731385/sub-1053731385_ses-1054714127_icephys.nwb,2.264965496496599,1.408071015650649,-64.300354,0.098456651,-33.68750381,34.56250381,107.4987379,0.4224256763712045,-41.68750381,-33.68750381,34.56250381,107.4987379,0.002645,-41.68750381,1.0,0.505085,001455,House mouse,001455/sub-1053731385/sub-1053731385_ses-1054714127_icephys.nwb,visual cortex,House mouse,"Gonzalez, Limary",14.001015,23.25229,Cluster 16,-4.6670446,0.308576,-21.784666,12.950435,https://dandiarchive.org/dandiset/001455,https://dandiarchive.s3.amazonaws.com/blobs/a90/219/a9021940-9c23-4671-93ee-26d99e036d9f,https://api.dandiarchive.org/api/dandisets/001455/versions/draft/assets/0359d874-f07d-47b7-ba3e-191d8bc49bea/,001455/sub-1053731385/sub-1053731385_ses-1054714127_icephys.nwb,14.001015,23.25229,2,001455/sub-1053731385/sub-1053731385_ses-1054714127_icephys.nwb
001348/sub-1333949582/sub-1333949582_ses-1335488334_icephys.nwb,2.3926807128039784,1.1092550170782811,-66.6532135,0.434070706,-19.375,26.46875191,283.193803,-0.3767507096020995,-48.53125381,-19.375,26.46875191,283.193803,0.00042,-48.53125381,1.0,0.01666,001348,Macaca nemestrina,001348/sub-1333949582/sub-1333949582_ses-1335488334_icephys.nwb,unknown,Macaca nemestrina,"Soliman, Sherif",-5.542786,19.508993,Cluster 13,-7.4653907,4.103623,17.154228,29.284668,https://dandiarchive.org/dandiset/001348,https://dandiarchive.s3.amazonaws.com/blobs/199/216/1992162b-eda1-4bc4-81de-924149b66207,https://api.dandiarchive.org/api/dandisets/001348/versions/draft/assets/40cc8007-a07b-4504-aa88-136193a2375a/,001348/sub-1333949582/sub-1333949582_ses-1335488334_icephys.nwb,-5.542786,19.508993,3,001348/sub-1333949582/sub-1333949582_ses-1335488334_icephys.nwb
000020/sub-668456783/sub-668456783_ses-670152752_icephys.nwb,2.1012317751615908,0.6793623840725129,-80.47982788,0.05037393,-36.125,21.00000191,362.5958831,-0.3767507096020995,-57.75,-36.125,21.00000191,362.5958831,0.00042,-57.75,1.0,0.05082,000020,House mouse,000020/sub-668456783/sub-668456783_ses-670152752_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-13.518892,2.4428296,Cluster 15,-1.9582789,13.864763,38.36762,3.3510015,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/9d8/1a2/9d81a2ed-15d2-4944-a7df-39ce6b6a5c38,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/bfba0ced-6af7-43a3-861f-41e7f3bf2326/,000020/sub-668456783/sub-668456783_ses-670152752_icephys.nwb,-13.518892,2.4428296,1,000020/sub-668456783/sub-668456783_ses-670152752_icephys.nwb
000020/sub-761831950/sub-761831950_ses-765921149_icephys.nwb,1.9939871444031343,0.8095254410516972,-71.1377182,0.018610885,-26.63750076,19.66250038,306.5392346,-0.4202164033831898,-55.61875153,-26.91875076,20.85625076,318.7037763,0.00037,-55.76250076,2.0,0.04612,000020,House mouse,000020/sub-761831950/sub-761831950_ses-765921149_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-13.367663,-1.0525618,Cluster 17,1.1320863,13.58704,38.332287,16.731949,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/16e/4c3/16e4c3bc-f4f6-48ed-b123-4ea1054808ac,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/6e4dbab3-c5bd-447f-8361-d23d0b9ad9ea/,000020/sub-761831950/sub-761831950_ses-765921149_icephys.nwb,-13.367663,-1.0525618,1,000020/sub-761831950/sub-761831950_ses-765921149_icephys.nwb
000008/sub-mouse-DMKCA/sub-mouse-DMKCA_ses-20190722-sample-6_slice-20190722-slice-6_cell-20190722-sample-6_icephys.nwb,2.1673356920174918,0.5720684603340744,-78.84210398,0.068647355,-41.26935825,59.45263058,200.0448743,0.2148438480476978,-42.89266095,-41.47823155,58.51179734,191.0685315,0.00164,-42.89266095,5.0,0.12188,000008,House mouse,000008/sub-mouse-DMKCA/sub-mouse-DMKCA_ses-20190722-sample-6_slice-20190722-slice-6_cell-20190722-sample-6_icephys.nwb,motor cortex,House mouse,"Scala, Federico",21.09082,-2.6960056,Cluster 8,4.9935136,0.035817783,-6.417523,-20.41004,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/de3/390/de33900a-64e7-4013-bd0e-5c56ca9f3400,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/d74e4800-4fa4-423c-9f5e-601e538b8fd1/,000008/sub-mouse-DMKCA/sub-mouse-DMKCA_ses-20190722-sample-6_slice-20190722-slice-6_cell-20190722-sample-6_icephys.nwb,21.09082,-2.6960056,0,000008/sub-mouse-DMKCA/sub-mouse-DMKCA_ses-20190722-sample-6_slice-20190722-slice-6_cell-20190722-sample-6_icephys.nwb
000008/sub-mouse-CCAHV/sub-mouse-CCAHV_ses-20190801-sample-2_slice-20190801-slice-2_cell-20190801-sample-2_icephys.nwb,2.50310068565166,1.3596448819643203,-63.70570184,0.020645984,-32.05612674,47.21054062,172.857807,0.0492180226701815,-49.33231696,-30.7632396,45.70714571,161.3875502,0.0012,-49.29363169,3.333333333,0.06964,000008,House mouse,000008/sub-mouse-CCAHV/sub-mouse-CCAHV_ses-20190801-sample-2_slice-20190801-slice-2_cell-20190801-sample-2_icephys.nwb,motor cortex,House mouse,"Scala, Federico",18.328014,-2.0950663,Cluster 8,4.8027506,0.26171237,-2.5487814,12.219633,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/02e/611/02e6112e-79b4-4834-9934-73f963c37a77,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/4cd82636-835c-40d5-860f-1cff600a884c/,000008/sub-mouse-CCAHV/sub-mouse-CCAHV_ses-20190801-sample-2_slice-20190801-slice-2_cell-20190801-sample-2_icephys.nwb,18.328014,-2.0950663,4,000008/sub-mouse-CCAHV/sub-mouse-CCAHV_ses-20190801-sample-2_slice-20190801-slice-2_cell-20190801-sample-2_icephys.nwb
000109/sub-676285262/sub-676285262_ses-676476866_icephys.nwb,2.064808691263148,0.9646964399060132,-60.73771667,0.138262972,-31.68750191,40.00000381,372.0026191,-0.2839966563652009,-55.65625381,-33.10625076,40.38750076,376.5090743,0.000518,-55.390625,10.0,0.0695,000109,Human,000109/sub-676285262/sub-676285262_ses-676476866_icephys.nwb,neocortex,Human,"Chartrand, Thomas",4.537797,-14.764443,Cluster 6,3.8330822,4.589175,29.525152,3.3378265,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/a2e/53b/a2e53b13-06a1-46db-9602-dd46ab658d04,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/738c8997-4eba-468b-ade9-169ca617c692/,000109/sub-676285262/sub-676285262_ses-676476866_icephys.nwb,4.537797,-14.764443,4,000109/sub-676285262/sub-676285262_ses-676476866_icephys.nwb
001455/sub-714724521/sub-714724521_ses-717113686_icephys.nwb,1.8622054876696372,1.1051366330961812,-78.57805634,0.007191057,-36.59375,46.21875381,359.418828,0.0086001717619175,-42.84375,-35.8515625,45.09375381,343.2815638,0.00101,-42.1015625,4.0,0.16344,001455,House mouse,001455/sub-714724521/sub-714724521_ses-717113686_icephys.nwb,visual cortex,House mouse,"Gonzalez, Limary",22.855295,17.323511,Cluster 7,-2.351505,2.2140043,7.616016,-20.602137,https://dandiarchive.org/dandiset/001455,https://dandiarchive.s3.amazonaws.com/blobs/645/aa1/645aa1d0-335c-4cc1-88af-2c68bd23baa9,https://api.dandiarchive.org/api/dandisets/001455/versions/draft/assets/c7793b96-7aab-4f99-88cd-294f06d07ea0/,001455/sub-714724521/sub-714724521_ses-717113686_icephys.nwb,22.855295,17.323511,0,001455/sub-714724521/sub-714724521_ses-717113686_icephys.nwb
000020/sub-740369772/sub-740369772_ses-742981467_icephys.nwb,2.4293487844843917,1.1145113385759575,-67.8993454,0.034668338,-40.65625381,42.03750229,475.2834159,-0.2218487496163563,-46.60625458,-38.17500305,39.58750153,419.5784147,0.0007,-46.58750153,2.0,0.03058,000020,House mouse,000020/sub-740369772/sub-740369772_ses-742981467_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",8.2189245,12.433719,Cluster 10,0.81972253,8.4766245,16.465773,-14.847065,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/aae/302/aae302e3-e105-48d2-9a1a-98f8608bfdfd,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/dbc29add-70a9-47a5-a76a-37e72663c5a0/,000020/sub-740369772/sub-740369772_ses-742981467_icephys.nwb,8.2189245,12.433719,0,000020/sub-740369772/sub-740369772_ses-742981467_icephys.nwb
000020/sub-740369796/sub-740369796_ses-744096746_icephys.nwb,2.484521837793381,1.165540869067858,-70.17378235,0.074577607,-41.00625229,35.96250153,463.0428858,-0.2518119729937996,-54.08750153,-39.79553986,33.85268021,405.2675562,0.000608571,-53.66339493,7.0,0.06728,000020,House mouse,000020/sub-740369796/sub-740369796_ses-744096746_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",4.894255,-9.866788,Cluster 10,1.2432098,7.596975,22.589128,-9.767374,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/0b9/413/0b94130e-234e-45c8-8a22-d3b66d8a94ae,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e9ffcc1a-3d01-4d1f-8c47-6dbc93a78ee9/,000020/sub-740369796/sub-740369796_ses-744096746_icephys.nwb,4.894255,-9.866788,4,000020/sub-740369796/sub-740369796_ses-744096746_icephys.nwb
000142/sub-1001372857/sub-1001372857_ses-1003306867_icephys.nwb,2.1484600591211884,1.0434999727393368,-64.68115997,0.195929334,-26.58750153,23.23750114,252.8057113,-0.1938200260161128,-53.53749847,-26.58750153,23.23750114,252.8057113,0.00064,-53.53749847,1.0,0.0419,000142,Human,000142/sub-1001372857/sub-1001372857_ses-1003306867_icephys.nwb,neocortex,Human,"Kalmbach, Brian",-5.199702,20.484755,Cluster 13,-7.365422,3.907701,20.714909,30.120834,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/e9f/1ca/e9f1ca5c-9a29-49ee-b53b-3c540a002f92,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/8a65157d-be50-4960-ab5a-df667281910f/,000142/sub-1001372857/sub-1001372857_ses-1003306867_icephys.nwb,-5.199702,20.484755,3,000142/sub-1001372857/sub-1001372857_ses-1003306867_icephys.nwb
000023/sub-768678784/sub-768678784_ses-768897743_icephys.nwb,2.3347716957322957,1.237723450615507,-61.95598984,0.171939999,-32.95624924,45.09999847,344.2369111,-0.0555173278498313,-45.02499771,-33.04166794,45.46458435,340.4844841,0.000893333,-45.41666794,3.0,0.09716,000023,Human,000023/sub-768678784/sub-768678784_ses-768897743_icephys.nwb,neocortex,Human,"Kalmbach, Brian",12.303418,-3.880023,Cluster 1,-1.3308548,8.524683,21.521513,22.734373,https://dandiarchive.org/dandiset/000023,https://dandiarchive.s3.amazonaws.com/blobs/3f7/82e/3f782e9b-7ec9-49dc-8bda-eeb7554f2e88,https://api.dandiarchive.org/api/dandisets/000023/versions/draft/assets/4a22ec53-85ca-47d1-a8e9-61a621eff923/,000023/sub-768678784/sub-768678784_ses-768897743_icephys.nwb,12.303418,-3.880023,4,000023/sub-768678784/sub-768678784_ses-768897743_icephys.nwb
000109/sub-758233315/sub-758233315_ses-758287092_icephys.nwb,2.5127094861358312,1.1109015496860966,-66.9384079,0.118111923,-33.98125076,35.99375153,422.106464,-0.3979400086720376,-58.80625153,-33.98125076,35.99375153,422.106464,0.0004,-58.80625153,1.0,0.04806,000109,Human,000109/sub-758233315/sub-758233315_ses-758287092_icephys.nwb,neocortex,Human,"Chartrand, Thomas",-12.514861,7.9538784,Cluster 15,-2.9659617,13.743198,33.76694,1.3637236,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/a55/b21/a55b21b3-ae6d-4dfd-b733-b51ca1fd3332,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/2596560a-ed4a-43de-82cc-38e2d8d1ea76/,000109/sub-758233315/sub-758233315_ses-758287092_icephys.nwb,-12.514861,7.9538784,1,000109/sub-758233315/sub-758233315_ses-758287092_icephys.nwb
000008/sub-mouse-OOSLW/sub-mouse-OOSLW_ses-20180108-sample-1_slice-20180108-slice-1_cell-20180108-sample-1_icephys.nwb,2.208667462602297,1.55317650536858,-67.36811708,0.130725736,-43.13671961,46.54624686,186.7312139,0.2253092817258628,-41.39691219,-39.50611129,35.33246368,137.6996287,0.00216,-39.77160342,3.333333333,0.20896,000008,House mouse,000008/sub-mouse-OOSLW/sub-mouse-OOSLW_ses-20180108-sample-1_slice-20180108-slice-1_cell-20180108-sample-1_icephys.nwb,motor cortex,House mouse,"Scala, Federico",19.858448,-3.2027447,Cluster 2,4.0507975,0.6774685,-12.091831,-2.575325,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/1f4/db8/1f4db884-8a96-4c82-9d57-2e508b7741dc,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/d122d234-5e18-4cc2-af67-52eb33fb15ea/,000008/sub-mouse-OOSLW/sub-mouse-OOSLW_ses-20180108-sample-1_slice-20180108-slice-1_cell-20180108-sample-1_icephys.nwb,19.858448,-3.2027447,2,000008/sub-mouse-OOSLW/sub-mouse-OOSLW_ses-20180108-sample-1_slice-20180108-slice-1_cell-20180108-sample-1_icephys.nwb
000109/sub-793165711/sub-793165711_ses-799057801_icephys.nwb,2.197777408909429,0.9658084423272254,-59.80497742,0.456617981,-26.84375,24.57500076,297.0243529,-0.3187587626244127,-51.92500305,-26.84375,24.57500076,297.0243529,0.00048,-51.92500305,1.0,0.0647,000109,Human,000109/sub-793165711/sub-793165711_ses-799057801_icephys.nwb,neocortex,Human,"Chartrand, Thomas",-5.840046,19.186068,Cluster 13,-7.7115116,4.127492,20.973354,29.018587,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/8b4/36e/8b436e9c-18f7-452b-81dc-6a8b1695a9d0,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/8bd9deca-6b61-4930-bd0b-a8bddc7c6bec/,000109/sub-793165711/sub-793165711_ses-799057801_icephys.nwb,-5.840046,19.186068,3,000109/sub-793165711/sub-793165711_ses-799057801_icephys.nwb
001359/sub-1373917715/sub-1373917715_ses-1373950338_icephys.nwb,2.1298311840626045,1.514442234174028,-64.25040436,0.103293911,-35.28125381,44.00000381,222.957064,0.1072099696478683,-49.90625381,-35.28125381,44.00000381,222.957064,0.00128,-49.90625381,1.0,0.14704,001359,Human,001359/sub-1373917715/sub-1373917715_ses-1373950338_icephys.nwb,unknown,Human,"Gonzalez, Limary",19.107489,12.92781,Cluster 13,-4.943092,2.853867,-11.730107,-5.5713434,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/4c0/1ac/4c01acf9-6f5c-4ddb-95bd-38e91dd9d8a8,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/bec193b9-b388-407f-b0a0-fd26cfafca08/,001359/sub-1373917715/sub-1373917715_ses-1373950338_icephys.nwb,19.107489,12.92781,0,001359/sub-1373917715/sub-1373917715_ses-1373950338_icephys.nwb
000008/sub-mouse-LNBSR/sub-mouse-LNBSR_ses-20190122-sample-10_slice-20190122-slice-10_cell-20190122-sample-10_icephys.nwb,2.138066893115433,1.0499844573823596,-70.46333907,0.022056227,-31.0545899,24.56129342,154.9507849,-0.1191864077192086,-50.49029365,-31.06072678,24.74306178,154.7238314,0.000754286,-49.8838579,11.66666667,0.13224,000008,House mouse,000008/sub-mouse-LNBSR/sub-mouse-LNBSR_ses-20190122-sample-10_slice-20190122-slice-10_cell-20190122-sample-10_icephys.nwb,motor cortex,House mouse,"Scala, Federico",7.758092,-15.9362135,Cluster 11,4.341574,3.0599144,30.364391,24.799427,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/d58/816/d58816c9-8166-4ef7-8933-90af603c46d6,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/14c0390e-1618-4e77-a718-270ca2baf609/,000008/sub-mouse-LNBSR/sub-mouse-LNBSR_ses-20190122-sample-10_slice-20190122-slice-10_cell-20190122-sample-10_icephys.nwb,7.758092,-15.9362135,4,000008/sub-mouse-LNBSR/sub-mouse-LNBSR_ses-20190122-sample-10_slice-20190122-slice-10_cell-20190122-sample-10_icephys.nwb
000008/sub-mouse-AZZAO/sub-mouse-AZZAO_ses-20181116-sample-3_slice-20181116-slice-3_cell-20181116-sample-3_icephys.nwb,2.31937467057537,1.013180139764384,-58.36983377,0.03141032,-28.98964658,15.04740864,82.28173335,0.0170333392987802,-48.55698347,-28.38056286,15.07989286,81.52417283,0.001026667,-48.2572255,5.0,0.16896,000008,House mouse,000008/sub-mouse-AZZAO/sub-mouse-AZZAO_ses-20181116-sample-3_slice-20181116-slice-3_cell-20181116-sample-3_icephys.nwb,motor cortex,House mouse,"Scala, Federico",11.755858,0.28191584,Cluster 18,-3.22801,-0.6502286,-12.959528,29.998966,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/914/a84/914a84d8-652f-4da8-bbbc-14e82ab17a4d,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/6902c2e3-5350-4afb-add5-e9e0113e6b91/,000008/sub-mouse-AZZAO/sub-mouse-AZZAO_ses-20181116-sample-3_slice-20181116-slice-3_cell-20181116-sample-3_icephys.nwb,11.755858,0.28191584,2,000008/sub-mouse-AZZAO/sub-mouse-AZZAO_ses-20181116-sample-3_slice-20181116-slice-3_cell-20181116-sample-3_icephys.nwb
000020/sub-703285805/sub-703285805_ses-705109277_icephys.nwb,2.3500662111764656,1.4006955156051368,-74.12644958,0.070859723,-41.75000381,37.43750381,321.5007402,-0.0757207139381183,-58.34375381,-40.19270706,36.47396088,293.8981734,0.000886667,-56.41666794,6.0,0.11564,000020,House mouse,000020/sub-703285805/sub-703285805_ses-705109277_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",5.637066,-9.170518,Cluster 10,1.229708,7.197739,2.46918,-0.7439941,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/edc/8e6/edc8e696-8eb4-466f-bbb1-a3c5881ddee1,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/ec27b54d-2230-4d8f-95c9-f65cf44ee584/,000020/sub-703285805/sub-703285805_ses-705109277_icephys.nwb,5.637066,-9.170518,1,000020/sub-703285805/sub-703285805_ses-705109277_icephys.nwb
000020/sub-853715067/sub-853715067_ses-855822964_icephys.nwb,2.2286891534511137,1.322211684173458,-60.35603714,0.038567863,-40.86874771,28.21875191,357.5132619,-0.2365720064370627,-48.13124847,-40.1333313,30.43646049,352.797471,0.000636667,-47.44374466,6.0,0.1345,000020,House mouse,000020/sub-853715067/sub-853715067_ses-855822964_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",7.608566,-11.037935,Cluster 10,1.1184415,7.49971,5.6434145,-3.0561378,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/5d3/b66/5d3b66ef-117d-46cc-a221-d4b05fc85ed4,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/514f2504-ffb8-41d6-9b1a-880f40655894/,000020/sub-853715067/sub-853715067_ses-855822964_icephys.nwb,7.608566,-11.037935,4,000020/sub-853715067/sub-853715067_ses-855822964_icephys.nwb
000769/sub-1282284113/sub-1282284113_ses-1284101454_icephys.nwb,2.213351400711776,1.299127184656127,-60.09730148,0.40219754,-32.90625381,31.00000191,318.1017256,-0.2365720064370627,-48.46875381,-32.90625381,31.00000191,318.1017256,0.00058,-48.46875381,1.0,0.26916,000769,Human,000769/sub-1282284113/sub-1282284113_ses-1284101454_icephys.nwb,unknown,Human,"Soliman, Sherif",2.7984955,21.974169,Cluster 13,-7.081263,3.1254377,13.567842,17.20148,https://dandiarchive.org/dandiset/000769,https://dandiarchive.s3.amazonaws.com/blobs/9ae/837/9ae83761-5a65-44d6-ab70-ac2145010c8a,https://api.dandiarchive.org/api/dandisets/000769/versions/draft/assets/b0b58b1e-1dba-4ef6-8db9-4aa935238be9/,000769/sub-1282284113/sub-1282284113_ses-1284101454_icephys.nwb,2.7984955,21.974169,0,000769/sub-1282284113/sub-1282284113_ses-1284101454_icephys.nwb
001534/sub-1404100282/sub-1404100282_ses-1408243185_icephys.nwb,2.5497862329634025,1.6504002113086391,-61.04452133,0.048599213,-32.125,21.40625191,96.22904776,0.2304489213782739,-56.53125381,-32.125,21.40625191,96.22904776,0.0017,-56.53125381,1.0,0.90524,001534,House mouse,001534/sub-1404100282/sub-1404100282_ses-1408243185_icephys.nwb,unknown,House mouse,"Gonzalez, Limary",12.22104,24.804998,Cluster 13,-5.8722916,0.34557176,-16.487602,12.550225,https://dandiarchive.org/dandiset/001534,https://dandiarchive.s3.amazonaws.com/blobs/e2a/9fe/e2a9fe8a-92e8-4bd9-87e2-85606dfed708,https://api.dandiarchive.org/api/dandisets/001534/versions/draft/assets/04779ee4-7be7-48a2-ac82-c089937d9fd2/,001534/sub-1404100282/sub-1404100282_ses-1408243185_icephys.nwb,12.22104,24.804998,0,001534/sub-1404100282/sub-1404100282_ses-1408243185_icephys.nwb
000020/sub-894287222/sub-894287222_ses-898881113_icephys.nwb,1.7133868670632575,1.024806139212996,-82.39808655,0.014128823,-37.62500381,45.78750229,407.2569781,-0.0555173278498313,-43.70000076,-37.62500381,45.78750229,407.2569781,0.00088,-43.70000076,1.0,0.23504,000020,House mouse,000020/sub-894287222/sub-894287222_ses-898881113_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",23.198622,17.91558,Cluster 13,-3.8909366,2.2491055,-10.823104,-24.626816,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/1fa/f73/1faf73f8-d5fa-4813-8c29-5ac1f19a9175,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/ba38a53f-de28-46bd-8e99-45d59f92d579/,000020/sub-894287222/sub-894287222_ses-898881113_icephys.nwb,23.198622,17.91558,0,000020/sub-894287222/sub-894287222_ses-898881113_icephys.nwb
000020/sub-737379214/sub-737379214_ses-740872952_icephys.nwb,2.0420091453730302,0.8717095650439557,-68.2526474,0.043701921,-29.97500229,15.19375038,286.4862227,-0.4202164033831898,-53.50625229,-30.5229187,15.49583435,292.6260347,0.00038,-53.50416946,3.0,0.14116,000020,House mouse,000020/sub-737379214/sub-737379214_ses-740872952_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-13.918871,-2.0657785,Cluster 17,1.1416731,13.638928,34.750504,19.417103,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/c86/5d8/c865d8a2-8dc4-4b1c-b7d5-9f3314179dc2,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/2ebcd28a-677c-4b11-a01e-18c5486c0a68/,000020/sub-737379214/sub-737379214_ses-740872952_icephys.nwb,-13.918871,-2.0657785,1,000020/sub-737379214/sub-737379214_ses-740872952_icephys.nwb
000020/sub-699357433/sub-699357433_ses-702061956_icephys.nwb,2.3074290902168624,1.155136762956554,-59.70206451,0.09445139,-32.46875,23.87500191,256.8538252,-0.1674910872937636,-45.46875,-32.46875,23.87500191,256.8538252,0.00068,-45.46875,1.0,0.07034,000020,House mouse,000020/sub-699357433/sub-699357433_ses-702061956_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",9.79211,5.747,Cluster 15,-3.0096893,11.344388,-7.964992,18.528688,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/e8c/5e0/e8c5e011-ec71-4724-a1e9-f49efdf65a3a,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/5dc154c8-60a7-4c85-8974-678457511425/,000020/sub-699357433/sub-699357433_ses-702061956_icephys.nwb,9.79211,5.747,2,000020/sub-699357433/sub-699357433_ses-702061956_icephys.nwb
000020/sub-718922679/sub-718922679_ses-722737156_icephys.nwb,2.296253641902082,1.2407925597388525,-77.40215302,0.143449858,-42.75,25.81250191,333.3330795,-0.2365720064370627,-58.75000381,-42.75,25.81250191,333.3330795,0.00058,-58.75000381,1.0,0.08368,000020,House mouse,000020/sub-718922679/sub-718922679_ses-722737156_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-7.455967,6.226577,Cluster 15,-3.2845,13.67512,15.367069,3.1707466,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/3d2/9d8/3d29d845-3f4c-4543-9bf3-83be0e4a4e97,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b5e92961-4c8c-4f54-a4cc-aa75e9136956/,000020/sub-718922679/sub-718922679_ses-722737156_icephys.nwb,-7.455967,6.226577,1,000020/sub-718922679/sub-718922679_ses-722737156_icephys.nwb
000209/sub-1056763709/sub-1056763709_ses-1057879309_icephys.nwb,2.42426893954643,1.2541154764942275,-64.61050415,0.1861597,-31.65625,22.00000191,284.7558264,-0.2924298239020636,-64.65625,-31.65625,22.00000191,284.7558264,0.00051,-64.65625,1.0,0.415195,000209,Human,000209/sub-1056763709/sub-1056763709_ses-1057879309_icephys.nwb,neocortex,Human,"Wakeman, Wayne",9.249561,27.476633,Cluster 13,-6.5589714,1.6322433,17.30665,17.796833,https://dandiarchive.org/dandiset/000209,https://dandiarchive.s3.amazonaws.com/blobs/bfa/c61/bfac6166-fbf7-4c46-8e68-77cd58c13298,https://api.dandiarchive.org/api/dandisets/000209/versions/draft/assets/ee69747c-a1f6-4b43-94ba-e8f430fbe563/,000209/sub-1056763709/sub-1056763709_ses-1057879309_icephys.nwb,9.249561,27.476633,0,000209/sub-1056763709/sub-1056763709_ses-1057879309_icephys.nwb
000020/sub-815494026/sub-815494026_ses-819836377_icephys.nwb,2.514502889715374,1.5033107744590997,-58.26898956,0.040884666,-29.86250114,45.77500153,304.3369973,-0.2218487496163563,-41.08124924,-29.86250114,45.77500153,304.3369973,0.0006,-41.08124924,1.0,0.06976,000020,House mouse,000020/sub-815494026/sub-815494026_ses-819836377_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",12.758471,9.617684,Cluster 15,-3.874439,10.663503,-1.8119806,5.6262116,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/22a/6d7/22a6d7a2-e6ba-45f1-8ece-a05811a82bd2,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/c5c0e46a-a79b-4b11-a414-92d65c3bdab7/,000020/sub-815494026/sub-815494026_ses-819836377_icephys.nwb,12.758471,9.617684,0,000020/sub-815494026/sub-815494026_ses-819836377_icephys.nwb
