,specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,sag_measured_at,rheobase_i,fi_linear_fit_slope,ap_1_threshold_v_0_long_square,ap_1_peak_v_0_long_square,ap_1_upstroke_0_long_square,ap_1_downstroke_0_long_square,ap_1_upstroke_downstroke_ratio_0_long_square,ap_1_width_0_long_square,ap_1_fast_trough_v_0_long_square,ap_mean_threshold_v_0_long_square,ap_mean_peak_v_0_long_square,ap_mean_upstroke_0_long_square,ap_mean_downstroke_0_long_square,ap_mean_upstroke_downstroke_ratio_0_long_square,ap_mean_width_0_long_square,ap_mean_fast_trough_v_0_long_square,avg_rate_0_long_square,latency_0_long_square,stimulus_amplitude_0_long_square,fi_sqrt_fit_Ic,stimulus_name,sweeps_used,dandiset label,created,species,specimen_id.1,id_full,dandiset_id,age,subject_id,cell_id,brain_region,species_meta,filepath,contributor,umap X,umap Y,pca X,pca Y,GMM cluster label,supervised umap X,supervised umap Y,dandiset_link,file_link,meta_data_link
3898,000020/sub-717036622/sub-717036622_ses-718886604_icephys.nwb,2.0250497142180692,0.8740226180742465,-67.99720001220703,0.0125329047441482,-80.15625,350.0,1.484285591481799,-33.1875,23.375,381.5577394408878,-251.14931600840225,1.519246580102662,-0.44369749923476354,-56.3125,-33.1875,23.375,381.5577394408878,-251.14931600840225,1.519246580102662,0.0003599999999983,-56.3125,1.000000000004329,0.0079799999999636,350.0,3.834879277153881,PLACEHOLDER,[ 7  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-717036622/sub-717036622_ses-718886604_icephys.nwb,000020/000020/sub-717036622/sub-717036622_ses-718886604_icephys.nwb,20,54.0,717036622,718886604,visual cortex,House mouse,sub-717036622/sub-717036622_ses-718886604_icephys.nwb,"Gouwens, Nathan",-14.359649,4.2508726,-0.6815054219123613,-2.623386190996066,11,12.556875,-4.042982,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/b80/0d4/b800d4af-10b6-4b42-acc0-3f61f39a701b,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/ab372e62-89cb-4f6d-b9f4-d4bfaa5ff8b7/
5186,000020/sub-652361174/sub-652361174_ses-653677241_icephys.nwb,2.00405253802615,0.8001292194780051,-65.98279571533203,0.0427362918853759,-77.75000762939453,149.0,0.2374999803501917,-37.0,24.53125,253.55257987233688,-65.90430411269134,3.847284077816546,-0.02687214640228798,-49.03125381469727,-36.5,24.234375,242.8529727442292,-63.79244323626575,3.805541955658046,0.0009699999999955,-49.50000381469727,2.000000000008658,0.2377599999989179,149.0,8.000000000319153,PLACEHOLDER,[ 8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-652361174/sub-652361174_ses-653677241_icephys.nwb,000020/000020/sub-652361174/sub-652361174_ses-653677241_icephys.nwb,20,54.0,652361174,653677241,visual cortex,House mouse,sub-652361174/sub-652361174_ses-653677241_icephys.nwb,"Gouwens, Nathan",16.838688,29.669,-0.5409996371046969,0.2037936234394054,5,11.805851,8.360051,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/c42/b16/c42b16e6-0994-4564-8c9a-b33103972a10,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/26c3f766-c670-4b3d-98bf-8e6cdfc5751d/
5074,000020/sub-657069410/sub-657069410_ses-657857851_icephys.nwb,2.2851352659355046,0.9095375446945337,-70.78372192382812,0.0509683229029178,-92.8125,159.0,0.8742857468838408,-35.468753814697266,31.312503814697266,356.42741754236044,-219.17947108973524,1.6261897876212772,-0.33724216832040854,-55.31250381469727,-35.468753814697266,31.312503814697266,356.42741754236044,-219.17947108973524,1.6261897876212772,0.0004599999999979,-55.31250381469727,1.000000000004329,0.0145199999999339,159.0,31.066908203980613,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-657069410/sub-657069410_ses-657857851_icephys.nwb,000020/000020/sub-657069410/sub-657069410_ses-657857851_icephys.nwb,20,60.0,657069410,657857851,visual cortex,House mouse,sub-657069410/sub-657069410_ses-657857851_icephys.nwb,"Gouwens, Nathan",-13.773912,4.525767,-0.6966652482701771,-2.034047209094968,11,12.995518,-3.8607376,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ade/77f/ade77f7a-c23f-4986-8101-4f68489a6c1f,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/6c428746-c7f1-4684-ba21-7380cfaff53e/
2488,000020/sub-803072306/sub-803072306_ses-807635121_icephys.nwb,2.3637018277399457,1.4299856634705985,-64.54412841796875,0.0552600584924221,-90.3499984741211,59.0,0.3160714319592721,-40.65625381469727,28.53750228881836,310.9814593572203,-129.70089996576544,2.397681584625117,-0.1938200260157056,-55.56875228881836,-40.65625381469727,28.53750228881836,310.9814593572203,-129.70089996576544,2.397681584625117,0.0006400000000006,-55.56875228881836,1.0000000000023306,0.1243600000001243,59.0,2.6523317875250525,PLACEHOLDER,[ 6  9 11 15],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-803072306/sub-803072306_ses-807635121_icephys.nwb,000020/000020/sub-803072306/sub-803072306_ses-807635121_icephys.nwb,20,56.0,803072306,807635121,visual cortex,House mouse,sub-803072306/sub-803072306_ses-807635121_icephys.nwb,"Gouwens, Nathan",-5.2021403,6.905685,-0.8885848211505973,-1.0609759657025597,11,14.293083,-3.147572,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/a5e/ec9/a5eec99a-3f15-443d-a1c0-9cd2856487d6,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b466ecf9-155f-440f-8841-9b2ce2f2c4bc/
3560,000020/sub-737379073/sub-737379073_ses-740853884_icephys.nwb,2.50110212618134,1.5379298511722315,-74.6996078491211,0.1251628249883651,-99.27500915527344,90.0,0.2691588878475982,-38.48125457763672,35.468753814697266,303.52450167807217,-150.35241299567016,2.0187537774123587,-0.1938200260157056,-56.20000457763672,-38.48125457763672,35.468753814697266,303.52450167807217,-150.35241299567016,2.0187537774123587,0.0006400000000006,-56.20000457763672,1.0000000000023306,0.1602600000001602,90.0,28.333339442596174,PLACEHOLDER,[4 5 6 7],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-737379073/sub-737379073_ses-740853884_icephys.nwb,000020/000020/sub-737379073/sub-737379073_ses-740853884_icephys.nwb,20,58.0,737379073,740853884,visual cortex,House mouse,sub-737379073/sub-737379073_ses-740853884_icephys.nwb,"Gouwens, Nathan",-4.461218,6.768004,-0.9943955287283536,-0.8245086061875149,11,14.4566,-3.1511173,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/9ca/c45/9cac4544-01aa-4a48-8d54-f26b14c159ad,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/a4d6433b-ecae-4b9a-bff1-c198515c362c/
4826,000020/sub-670689966/sub-670689966_ses-672414377_icephys.nwb,2.197280658501141,1.2621265403117456,-70.32166290283203,0.0031479217577725,-89.15625762939453,149.0,0.2164163203231687,-27.3125,11.90625,139.02184643060923,-124.5355827180138,1.1163222863412197,-0.16749108729574355,-53.34375381469727,-29.15625,16.046875,177.60313814239166,-141.85235409039703,1.237264044646079,0.000639999999997,-54.703125,2.000000000008658,0.059539999999729,149.0,27.97976493046788,PLACEHOLDER,[ 5  6  8 ... 16 18 21],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-670689966/sub-670689966_ses-672414377_icephys.nwb,000020/000020/sub-670689966/sub-670689966_ses-672414377_icephys.nwb,20,45.0,670689966,672414377,visual cortex,House mouse,sub-670689966/sub-670689966_ses-672414377_icephys.nwb,"Gouwens, Nathan",-8.761393,-0.6174671,-0.1999138825573327,-0.3011820773459634,15,12.933213,-2.4574244,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/7b7/083/7b7083b8-be6c-476f-ae36-7be9309e1a69,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b5cb5577-5df6-4dc7-992f-b2d31cfb799c/
151,000008/sub-mouse-XTKQH/sub-mouse-XTKQH_ses-20180712-sample-12_slice-20180712-slice-12_cell-20180712-sample-12_icephys.nwb,2.039647171717256,1.0495379961118376,-73.58936477013025,0.0848523053356111,-90.75159579515456,180.0,-0.0865282919090225,-47.83571884036064,28.320902958512303,216.6545119188293,-158.3864042088091,1.3678857917198644,-0.1426675035687919,-63.93399089574814,-45.76461147516966,26.496190391480923,201.283053402216,-147.14029571809036,1.367994794472586,0.0007560000000001,-62.83921711146832,33.33333333332554,0.0207999999999991,180.0,1038.7993851017447,no description,[18 19 20 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-XTKQH/sub-mouse-XTKQH_ses-20180712-sample-12_slice-20180712-slice-12_cell-20180712-sample-12_icephys.nwb,000008/000008/sub-mouse-XTKQH/sub-mouse-XTKQH_ses-20180712-sample-12_slice-20180712-slice-12_cell-20180712-sample-12_icephys.nwb,8,139.0,mouse_XTKQH,20180712_sample_12,motor cortex,House mouse,sub-mouse-XTKQH/sub-mouse-XTKQH_ses-20180712-sample-12_slice-20180712-slice-12_cell-20180712-sample-12_icephys.nwb,"Scala, Federico",7.8287606,-13.223142,12.923480037192189,-0.8823096967248716,6,3.9693217,6.734986,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/dfa/a0d/dfaa0d6d-0cd1-4fed-8dd7-36e86a960960,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/211e1bc3-bf1c-4443-acf8-5e5fcce3ad5c/
6263,000109/sub-712700908/sub-712700908_ses-712871821_icephys.nwb,3.001152025685372,1.3609029783451447,-62.31814193725586,0.1353367418050766,-105.71875762939452,19.0,0.4499999935206966,-44.53125381469727,48.1875,357.5598607213814,-100.28041324032704,3.565600192177821,-0.04575749056265359,-53.65625381469727,-41.14473724365234,46.50328826904297,306.0559932960056,-86.84644563559846,3.524443020969929,0.0010410526315742,-55.31414413452149,19.00000000008225,0.0278799999998731,19.0,-10.840840112103503,PLACEHOLDER,[5 7 8],109,2021-06-08 00:45:52.383457+00:00,Human,000109/sub-712700908/sub-712700908_ses-712871821_icephys.nwb,000109/000109/sub-712700908/sub-712700908_ses-712871821_icephys.nwb,109,0.0,712700908,712871821,neocortex,Human,sub-712700908/sub-712700908_ses-712871821_icephys.nwb,"Chartrand, Thomas",8.461613,-10.981116,5.971199992691474,0.1335510661345606,14,7.112809,5.100571,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/138/00d/13800d7b-ed43-47ec-86de-bfc8ed4eb651,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/4b116263-673d-43f5-ae65-dab2ba796701/
5059,000020/sub-657609919/sub-657609919_ses-657926504_icephys.nwb,2.0487329689459424,0.8954718840998979,-69.27200317382812,0.0542006194591522,-82.5,259.0,0.9596305833841924,-31.84375190734864,20.0625,275.030012300041,-232.1670301967605,1.1846213136591974,-0.3979400086741005,-53.125,-31.84375190734864,20.0625,275.030012300041,-232.1670301967605,1.1846213136591974,0.0003999999999981,-53.125,1.000000000004329,0.0755599999996561,259.0,68.9364337210695,PLACEHOLDER,[12 13 14 ... 16 17 18],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-657609919/sub-657609919_ses-657926504_icephys.nwb,000020/000020/sub-657609919/sub-657609919_ses-657926504_icephys.nwb,20,77.0,657609919,657926504,visual cortex,House mouse,sub-657609919/sub-657609919_ses-657926504_icephys.nwb,"Gouwens, Nathan",-14.753694,-0.20840737,-0.7074117436636592,-1.6806245259726444,11,12.320136,-3.397726,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/d2e/518/d2e518f5-53e8-422f-a301-26e95843a82c,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/3135f76d-3088-4f66-a783-9bea350b3204/
2272,000020/sub-815494026/sub-815494026_ses-820945632_icephys.nwb,2.4063579963786808,1.4442099564145294,-56.24567413330078,0.0550184287130832,-88.03750610351562,59.0,0.1887931034940445,-34.08749771118164,23.8125,158.23165488516742,-103.83025376173772,1.5239455664653017,-0.055517327849436596,-52.91875457763672,-34.08749771118164,23.8125,158.23165488516742,-103.83025376173772,1.5239455664653017,0.0008800000000008,-52.91875457763672,1.0000000000023306,0.1297000000001297,59.0,33.33333333336077,PLACEHOLDER,[14 15 17 18 19],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-815494026/sub-815494026_ses-820945632_icephys.nwb,000020/000020/sub-815494026/sub-815494026_ses-820945632_icephys.nwb,20,53.0,815494026,820945632,visual cortex,House mouse,sub-815494026/sub-815494026_ses-820945632_icephys.nwb,"Gouwens, Nathan",7.339827,1.823326,-0.7830228818032273,0.5328381059826203,11,13.607646,-1.501055,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/d25/96b/d2596b7c-d0f2-4c66-b82f-539dfcdcad2e,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/443f8342-7d37-4acd-82cc-ca9e06e81e8f/
7997,000636/sub-1025146065/sub-1025146065_ses-1025597366_icephys.nwb,2.4502972260002127,1.1677177399756797,-65.07073974609375,0.1199571937322616,-100.56250762939452,36.0,0.8296963199925002,-28.993751525878903,7.65625,92.78740868182832,-91.9586759262284,1.0090120127030182,0.06445798922493418,-58.03750228881836,-31.30937767028809,10.90000057220459,120.25250240516736,-104.652779792687,1.1339117115663906,0.0010099999999954,-58.41875076293945,2.000000000004661,0.9414799999979356,36.0,22.9233213067483,PLACEHOLDER,[ 5  6 10 ... 22 23 24],636,2023-09-15 22:22:19.423708+00:00,Human,000636/sub-1025146065/sub-1025146065_ses-1025597366_icephys.nwb,000636/000636/sub-1025146065/sub-1025146065_ses-1025597366_icephys.nwb,636,0.0,1025146065,1025597366,neocortex,Human,sub-1025146065/sub-1025146065_ses-1025597366_icephys.nwb,"Lee, Brian",11.612992,27.47071,-1.493854664762689,2.482835618844423,15,14.378288,8.383104,https://dandiarchive.org/dandiset/000636,https://dandiarchive.s3.amazonaws.com/blobs/d81/652/d81652f8-5ea5-456c-ad4c-811a21f8251a,https://api.dandiarchive.org/api/dandisets/000636/versions/draft/assets/8b6f4eca-bd0c-4680-a747-0cd27bec5ff7/
5170,000020/sub-652361321/sub-652361321_ses-653024222_icephys.nwb,1.8750610370135308,0.7872799390724776,-80.80001068115234,0.0417128093540668,-90.56250762939452,180.0,0.2375000237182769,-42.1875,20.9375,247.7932328364444,-59.8697178019159,4.138874241169628,0.03342375548493911,-58.96875381469727,-42.25,20.75,246.7864603985592,-59.008119029382,4.182888509206197,0.0010999999999949,-59.17187881469727,2.000000000008658,0.5123199999976684,180.0,15.147058825916346,PLACEHOLDER,[5 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-652361321/sub-652361321_ses-653024222_icephys.nwb,000020/000020/sub-652361321/sub-652361321_ses-653024222_icephys.nwb,20,47.0,652361321,653024222,visual cortex,House mouse,sub-652361321/sub-652361321_ses-653024222_icephys.nwb,"Gouwens, Nathan",16.972778,27.451912,-0.8961266033387976,-0.1099199456384696,5,12.363231,8.489768,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/5e6/4d5/5e64d50d-6ae4-4ae5-beeb-2425a7deeab4,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/7c259f00-2fbc-4e71-96f1-3b6a4b535dcb/
6447,000142/sub-914686740/sub-914686740_ses-919968799_icephys.nwb,2.1759100828379285,1.5721062042417338,-65.11978149414062,0.3240416944026947,-81.95625305175781,170.0,0.1082857149671801,-26.037500381469727,46.34375,264.28206328993167,-88.90581788131202,2.9726070755318217,4.3433309093538336e-13,-48.14375305175781,-26.037500381469727,46.34375,264.28206328993167,-88.90581788131202,2.9726070755318217,0.001000000000001,-48.14375305175781,1.0000000000023306,0.0884200000000884,170.0,91.32053044744096,PLACEHOLDER,[ 5  7  8 ... 15 16 17],142,2021-09-23 23:50:31.083146+00:00,Human,000142/sub-914686740/sub-914686740_ses-919968799_icephys.nwb,000142/000142/sub-914686740/sub-914686740_ses-919968799_icephys.nwb,142,0.0,914686740,919968799,neocortex,Human,sub-914686740/sub-914686740_ses-919968799_icephys.nwb,"Kalmbach, Brian",16.753902,6.4276285,-1.0887712135766103,1.0739105333523498,12,16.035795,5.05486,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/a0b/33c/a0b33cec-330a-4210-b6e0-7d94145a2e83,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/c1bbbf2c-b90c-4166-b9ee-bfbb791c657e/
5917,000035/sub-mouse-ZUDOB/sub-mouse-ZUDOB_ses-20200408-sample-27_slice-20200408-slice-4_cell-20200408-sample-27_icephys.nwb,2.347611005583757,1.2027775644640633,-71.4819939588507,0.0983586726869042,-101.6700267791748,120.0,0.1805555555555557,-43.31251233816147,32.30217099189758,239.0574967608952,-147.42300374336222,1.621575267704168,-0.19382002601604495,-52.90082097053528,-40.76458265384039,29.970962554216385,214.5295196523656,-131.95790565493758,1.6263268582211277,0.0006800000000002,-50.80656583110491,5.0,0.0506800000000034,120.0,-2.9510824564601967,no description,[15 16 17 ... 21 22 23],35,2020-08-07 16:00:21.992000+00:00,House mouse,000035/sub-mouse-ZUDOB/sub-mouse-ZUDOB_ses-20200408-sample-27_slice-20200408-slice-4_cell-20200408-sample-27_icephys.nwb,000035/000035/sub-mouse-ZUDOB/sub-mouse-ZUDOB_ses-20200408-sample-27_slice-20200408-slice-4_cell-20200408-sample-27_icephys.nwb,35,67.0,mouse_ZUDOB,20200408_sample_27,motor cortex,House mouse,sub-mouse-ZUDOB/sub-mouse-ZUDOB_ses-20200408-sample-27_slice-20200408-slice-4_cell-20200408-sample-27_icephys.nwb,"Scala, Federico",6.547096,-11.41777,0.9879833916713452,-0.7372003471773337,8,5.313806,9.586199,https://dandiarchive.org/dandiset/000035,https://dandiarchive.s3.amazonaws.com/blobs/799/2a0/7992a0bf-5c8f-4d14-b621-26982fe5cdb4,https://api.dandiarchive.org/api/dandisets/000035/versions/draft/assets/53ebd7ce-0565-4a2b-8f73-1546c9fbc3d2/
1385,000020/sub-964998591/sub-964998591_ses-969277514_icephys.nwb,2.260294997913072,1.192677368627282,-76.14720153808594,0.0293129235506057,-97.1062469482422,100.0,0.3150000074176785,-40.06874847412109,20.96875,327.1643159769261,-130.3563091706646,2.509769707798318,-0.25181197299341185,-51.681251525878906,-40.06874847412109,20.96875,327.1643159769261,-130.3563091706646,2.509769707798318,0.0005600000000005,-51.681251525878906,1.0000000000023306,0.1387200000001387,100.0,14.41594337192138,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-964998591/sub-964998591_ses-969277514_icephys.nwb,000020/000020/sub-964998591/sub-964998591_ses-969277514_icephys.nwb,20,59.0,964998591,969277514,visual cortex,House mouse,sub-964998591/sub-964998591_ses-969277514_icephys.nwb,"Gouwens, Nathan",-8.627712,4.296625,-0.8614382384811946,-1.40191509253836,11,13.973892,-3.5807247,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ea7/858/ea785883-324f-4fc4-9ee3-ee68a727b912,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b57d533a-c76d-4a8a-8925-85691c8ebeab/
1518,000020/sub-911032005/sub-911032005_ses-914412696_icephys.nwb,1.8588382124078122,1.2345712930689623,-71.23408508300781,0.0089626647531986,-79.5625,170.0,0.1299999892440556,-33.45624923706055,56.50624847412109,465.10588167877074,-86.39319247485588,5.383594104525498,-0.03621217265401988,-35.40625,-33.45624923706055,56.50624847412109,465.10588167877074,-86.39319247485588,5.383594104525498,0.0009200000000009,-35.40625,1.0000000000023306,0.2036200000002036,170.0,2.142856933801616,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-911032005/sub-911032005_ses-914412696_icephys.nwb,000020/000020/sub-911032005/sub-911032005_ses-914412696_icephys.nwb,20,56.0,911032005,914412696,visual cortex,House mouse,sub-911032005/sub-911032005_ses-914412696_icephys.nwb,"Gouwens, Nathan",16.236097,12.57017,-1.3844839584415036,1.0102984655387306,10,13.323753,4.8629537,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/e18/95a/e1895a3a-d976-452b-9f32-3aa23f0440a8,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b6704f15-c43d-419f-bca4-415c4152cc92/
4886,000020/sub-666414113/sub-666414113_ses-668338068_icephys.nwb,2.370200500514186,1.158114038878159,-58.14131927490234,0.0437674932181835,-84.84375762939453,69.0,0.1868483348736051,-33.75,28.68750190734864,283.1383183438263,-73.53282232308096,3.8505025293304014,-0.07572071394013466,-37.71875,-33.328125,28.53125190734864,260.3178209721003,-68.28455601558697,3.809065530226924,0.0008899999999959,-37.6875,2.000000000008658,0.0403599999998163,69.0,20.318260262118155,PLACEHOLDER,[ 5  6  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-666414113/sub-666414113_ses-668338068_icephys.nwb,000020/000020/sub-666414113/sub-666414113_ses-668338068_icephys.nwb,20,50.0,666414113,668338068,visual cortex,House mouse,sub-666414113/sub-666414113_ses-668338068_icephys.nwb,"Gouwens, Nathan",11.002782,5.0780644,-0.3633780814348251,0.846354068232836,3,11.742886,1.8195045,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/351/3ed/3513ede9-ce62-422a-a027-51a6237b8d25,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/bcdf6fc9-853d-4f45-b721-14f9e7becd92/
9694,001359/sub-1216137954/sub-1216137954_ses-1217170621_icephys.nwb,2.3247970254513373,1.4030008729469814,-60.07484436035156,0.4282698631286621,-83.59375762939453,90.0,0.1455377522008068,-25.0,48.0,358.9819732483865,-153.629377829936,2.3366753046788413,-0.15490195998530892,-60.34375381469727,-25.0,48.0,358.9819732483865,-153.629377829936,2.3366753046788413,0.0007000000000007,-60.34375381469727,1.0000000000025235,0.0896400000000896,90.0,60.333453594350445,PLACEHOLDER,[ 5  7  8 ... 10 11 12],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1216137954/sub-1216137954_ses-1217170621_icephys.nwb,001359/001359/sub-1216137954/sub-1216137954_ses-1217170621_icephys.nwb,1359,0.0,1216137954,1217170621,unknown,Human,sub-1216137954/sub-1216137954_ses-1217170621_icephys.nwb,"Gonzalez, Limary",4.1585937,18.043251,-1.1250278636830429,-0.5875316202431854,12,16.51495,5.3408523,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/ecd/efd/ecdefd3c-ccbb-48b6-8acc-2c77ad7f8424,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/8e10d252-326a-4d72-9420-2ed65a0199fd/
7781,000630/sub-835477230/sub-835477230_ses-835615124_icephys.nwb,2.4337697306256727,1.1642903327418719,-60.45109558105469,0.1035250350832939,-100.73749542236328,39.0,0.034410376252197,-21.131250381469727,58.13125228881836,330.7100132500194,-104.25388226183708,3.172160173560062,-0.07572071393770473,-39.41250228881836,-21.131250381469727,58.13125228881836,330.7100132500194,-104.25388226183708,3.172160173560062,0.0008400000000008,-39.41250228881836,1.0000000000023306,0.1749600000001749,39.0,-108.923770225818,PLACEHOLDER,[ 6 14  8 10 16],630,2023-09-13 20:50:35.329036+00:00,Human,000630/sub-835477230/sub-835477230_ses-835615124_icephys.nwb,000630/000630/sub-835477230/sub-835477230_ses-835615124_icephys.nwb,630,0.0,835477230,835615124,neocortical L1,Human,sub-835477230/sub-835477230_ses-835615124_icephys.nwb,"Chartrand, Thomas",15.006395,8.397771,-1.2263053021608163,1.8861438480359176,11,14.791481,-0.37758788,https://dandiarchive.org/dandiset/000630,https://dandiarchive.s3.amazonaws.com/blobs/e8d/e6b/e8de6b17-b3c7-437e-82ab-7c5c7e5cb50a,https://api.dandiarchive.org/api/dandisets/000630/versions/draft/assets/d06d6a9b-d85e-402e-9e69-bde0cf584e4b/
9527,001359/sub-1303030608/sub-1303030608_ses-1303076460_icephys.nwb,1.9933018110076268,1.0917999478762674,-61.68105697631836,0.0843724831938743,-73.875,79.0,0.3832951855759529,-36.18750381469727,24.34375190734864,344.22328912144854,-218.79278512025485,1.573284461515737,-0.37675070960168594,-54.18750381469727,-36.18750381469727,24.34375190734864,344.22328912144854,-218.79278512025485,1.573284461515737,0.0004200000000004,-54.18750381469727,1.0000000000022429,0.0851400000000851,79.0,38.68250573907025,PLACEHOLDER,[15 17 18 ... 20 21 22],1359,2025-03-12 20:32:20.781863+00:00,Human,001359/sub-1303030608/sub-1303030608_ses-1303076460_icephys.nwb,001359/001359/sub-1303030608/sub-1303030608_ses-1303076460_icephys.nwb,1359,0.0,1303030608,1303076460,unknown,Human,sub-1303030608/sub-1303030608_ses-1303076460_icephys.nwb,"Gonzalez, Limary",-13.398926,5.9816375,-0.8381183726210257,-1.8933153289353997,11,13.145653,-3.824934,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/bc7/7a2/bc77a2b8-9eb9-412d-80f0-198507bf2ade,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/55286378-92fb-46a8-b894-98232398c7d2/
4576,000020/sub-689440847/sub-689440847_ses-692044122_icephys.nwb,2.449092525823219,1.1929469716076606,-74.33475494384766,0.1858267486095428,-97.4375,39.0,0.387559237756706,-38.90625,31.03125,332.87861943978027,-146.11354485565582,2.278218763144977,-0.23657200643908444,-55.93750381469727,-38.90625,31.03125,332.87861943978027,-146.11354485565582,2.278218763144977,0.0005799999999973,-55.93750381469727,1.000000000004329,0.124579999999433,39.0,54.47713576831035,PLACEHOLDER,[5 6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-689440847/sub-689440847_ses-692044122_icephys.nwb,000020/000020/sub-689440847/sub-689440847_ses-692044122_icephys.nwb,20,51.0,689440847,692044122,visual cortex,House mouse,sub-689440847/sub-689440847_ses-692044122_icephys.nwb,"Gouwens, Nathan",-5.8697767,8.794178,-0.9088784949125036,-1.475010906280872,11,14.18762,-3.462326,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/295/5be/2955be8b-e94d-4cd0-9a68-f6f0731c1d82,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/17534571-8550-42da-b712-f1f1f2843288/
