specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,sag_measured_at,rheobase_i,fi_linear_fit_slope,ap_1_threshold_v_0_long_square,ap_1_peak_v_0_long_square,ap_1_upstroke_0_long_square,ap_1_downstroke_0_long_square,ap_1_upstroke_downstroke_ratio_0_long_square,ap_1_width_0_long_square,ap_1_fast_trough_v_0_long_square,ap_mean_threshold_v_0_long_square,ap_mean_peak_v_0_long_square,ap_mean_upstroke_0_long_square,ap_mean_downstroke_0_long_square,ap_mean_upstroke_downstroke_ratio_0_long_square,ap_mean_width_0_long_square,ap_mean_fast_trough_v_0_long_square,avg_rate_0_long_square,latency_0_long_square,stimulus_amplitude_0_long_square,fi_sqrt_fit_Ic,stimulus_name,sweeps_used,dandiset label,created,species,specimen_id,id_full,dandiset_id,age,subject_id,cell_id,brain_region,species_meta,filepath,contributor,umap X,umap Y,pca X,pca Y,GMM cluster label,supervised umap X,supervised umap Y,norm umap X,norm umap Y,dandiset_link,file_link,meta_data_link
000020/sub-729729908/sub-729729908_ses-731817105_icephys.nwb,212.1874974,0.019126926,-62.33096695,0.276782066,-86.65625763,39,0.294999995,-38.31250381,35.46875381,369.6858157,-159.1468408,2.322922741,0.00054,-48.5,-32.765625,29.4375,263.08081,-125.4801357,2.092916408,0.000635,-45.48046875,16,0.05942,39,4.567154953,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731817105_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731817105_icephys.nwb,20,54,729729908,731817105,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731817105_icephys.nwb,"Gouwens, Nathan",6.7547827,-14.207262,5.361045808,-0.115189443,6,4.447869,4.108989,14.642975,15.78286,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/2d2/755/2d27552d-d439-42ba-95fb-b248c4b80c51,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/29b6e7ee-bd7d-422d-a2b2-47e4902becc3/
000020/sub-729729908/sub-729729908_ses-731765049_icephys.nwb,215.9376496,0.027260369,-72.17060089,0.131593034,-98.37500763,59,0.232857134,-36.50000381,37.3125,293.3833743,-118.458408,2.47667835,0.00068,-49.18750381,-36.50000381,37.3125,293.3833743,-118.458408,2.47667835,0.00068,-49.18750381,1,0.16976,59,53.33333333,PLACEHOLDER,[ 8  9 10 11],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731765049_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731765049_icephys.nwb,20,54,729729908,731765049,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731765049_icephys.nwb,"Gouwens, Nathan",-3.7504575,9.743193,-1.046047642,-0.128576438,15,-3.910307,12.198848,3.1195514,1.2844598,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/017/f6b/017f6bc6-da08-4a8c-9d4b-ac0ce5cd3f50,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/8d282357-df71-450d-9375-5f93eed04b5e/
000020/sub-729729908/sub-729729908_ses-731742958_icephys.nwb,207.4999974,0.023328353,-70.79107666,0.06359309,-97.28125763,79,0.304285728,-38.9375,39.5625,287.6601666,-141.6231562,2.03116619,0.00068,-55.21875381,-34.78645706,35.72395706,235.5925061,-120.0912682,1.956171015,0.00077,-53.828125,6,0.04932,79,27.02827561,PLACEHOLDER,[6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731742958_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731742958_icephys.nwb,20,54,729729908,731742958,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731742958_icephys.nwb,"Gouwens, Nathan",8.323227,-12.386154,1.319752099,-0.412856182,6,1.5633498,6.6849194,-0.49510878,0.56664854,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/cf1/428/cf1428a5-1ca6-40b1-ab85-6334e4f85b28,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/4ad72c35-9013-4b57-923d-62ca3f05576d/
000020/sub-729729908/sub-729729908_ses-731733408_icephys.nwb,337.9686312,0.027768192,-65.37277222,0.070167348,-100.6875,19,0.38141891,-39.18750381,35,434.7123386,-225.4987799,1.927781333,0.00042,-52.93750381,-39.18750381,35,434.7123386,-225.4987799,1.927781333,0.00042,-52.93750381,1,0.19232,19,26.92536811,PLACEHOLDER,[5 6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731733408_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731733408_icephys.nwb,20,54,729729908,731733408,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731733408_icephys.nwb,"Gouwens, Nathan",-5.9446855,9.424166,-1.134413822,-1.554268094,15,-4.0084987,13.150355,21.563988,-6.7038555,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/787/e0b/787e0bcb-adfd-4e6a-917a-4362dbcdd788,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/a99199fd-d33c-40b7-9894-cb3c76ce7bd7/
000020/sub-729729908/sub-729729908_ses-731709033_icephys.nwb,167.8126123,0.027830166,-76.78926849,0.051157057,-96.34375763,100,0.185000008,-38.34375381,33.12500381,312.8686615,-109.5319262,2.856415223,0.00072,-54.18750381,-38.34375381,33.12500381,312.8686615,-109.5319262,2.856415223,0.00072,-54.18750381,1,0.20852,100,27.02776193,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731709033_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731709033_icephys.nwb,20,54,729729908,731709033,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731709033_icephys.nwb,"Gouwens, Nathan",17.374542,21.907993,-1.064328112,-0.569089204,15,-3.8546782,12.744494,0.97988725,-2.5663965,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/8fe/9a5/8fe9a5be-024f-45b2-a865-3a9fff4e25cb,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/39b2670c-d4d9-45d5-bb84-db88715c044a/
000020/sub-729729908/sub-729729908_ses-731704555_icephys.nwb,358.9843509,0.035935746,-71.26273346,0.073860608,-102.8125076,29,0.139999998,-44.00000381,32,370.3662606,-179.2376505,2.066341863,0.00052,-57.46875381,-40.125,28.203125,298.3845334,-155.8402819,1.901364932,0.00057,-54.8828125,4,0.09998,29,-3.472144065,PLACEHOLDER,[12 13 14 15],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731704555_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731704555_icephys.nwb,20,54,729729908,731704555,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731704555_icephys.nwb,"Gouwens, Nathan",-5.262129,6.70406,0.394868768,-1.394353274,10,1.1734917,7.6271605,9.551726,2.7871616,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/5d3/391/5d339143-ec73-40f8-adde-addfd7ddebbc,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/dc37d57a-75bc-442f-acb6-f29cfa37a0f5/
000020/sub-729729908/sub-729729908_ses-731683045_icephys.nwb,223.4375349,0.01618428,-63.7452507,0.094928332,-88.53125763,39,0.466981126,-40.40625381,13.96875095,302.633283,-140.8384654,2.148797078,0.0005,-51.59375,-40.40625381,13.96875095,302.633283,-140.8384654,2.148797078,0.0005,-51.59375,1,0.11886,39,55.19617225,PLACEHOLDER,[ 5  6  8 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731683045_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731683045_icephys.nwb,20,54,729729908,731683045,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731683045_icephys.nwb,"Gouwens, Nathan",-7.5014834,2.2328029,-0.797183742,-1.505033669,15,-2.74228,12.907962,2.8315258,12.661535,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/8fb/5b7/8fb5b716-8fe2-400d-b350-771fd2ace282,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/82e51d76-aa8e-4d1a-9910-2eafb45ec217/
000020/sub-729729908/sub-729729908_ses-731650752_icephys.nwb,198.1251118,0.024540144,-69.88787842,0.102128841,-93.21875,79,0.313571442,-43.15625,29.03125,314.49924,-117.9376105,2.666657724,0.00072,-57.1875,-42.53125,29.09375,308.9114062,-115.1102807,2.684039589,0.00073,-56.75,2,0.14026,79,25.29595879,PLACEHOLDER,[6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729908/sub-729729908_ses-731650752_icephys.nwb,000020/000020/sub-729729908/sub-729729908_ses-731650752_icephys.nwb,20,54,729729908,731650752,visual cortex,House mouse,sub-729729908/sub-729729908_ses-731650752_icephys.nwb,"Gouwens, Nathan",-5.3147435,5.690774,-0.497138129,-1.13422043,1,-0.66445863,9.780276,3.8713481,1.8865451,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/258/880/25888034-2d27-4297-99fe-a36698385972,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/5d467f64-3161-47e3-9228-1388b91be990/
000020/sub-729729896/sub-729729896_ses-730803357_icephys.nwb,190.3124992,0.011651309,-76.59268188,0.045260515,-98.40625763,59,0.033482141,-38.1875,25.15625191,241.1915949,-81.92144347,2.944181458,0.00088,-46.87500381,-38.1875,25.15625191,241.1915949,-81.92144347,2.944181458,0.00088,-46.87500381,1,0.0798,59,-6.535417476,PLACEHOLDER,[ 6  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729896/sub-729729896_ses-730803357_icephys.nwb,000020/000020/sub-729729896/sub-729729896_ses-730803357_icephys.nwb,20,53,729729896,730803357,visual cortex,House mouse,sub-729729896/sub-729729896_ses-730803357_icephys.nwb,"Gouwens, Nathan",4.528921,5.9000216,-0.727443308,-0.165444753,15,-3.7681582,11.478479,-18.209219,3.7073603,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/516/6e5/5166e5e9-1d6a-492d-aff6-d71a2255ee2a,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/66190d8c-c0d5-4e15-8988-3313f4fdaee2/
000020/sub-729729896/sub-729729896_ses-730796214_icephys.nwb,239.8437088,0.01476147,-68.19621277,0.056794714,-100.0625076,29,0.287857137,-38.375,34.21875,403.724775,-107.1374005,3.768289815,0.0007,-48.5625,-39.5234375,33.78125,395.0276136,-106.869256,3.69648995,0.00071,-48.1875,4,0.14922,29,15.11890073,PLACEHOLDER,[6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729896/sub-729729896_ses-730796214_icephys.nwb,000020/000020/sub-729729896/sub-729729896_ses-730796214_icephys.nwb,20,53,729729896,730796214,visual cortex,House mouse,sub-729729896/sub-729729896_ses-730796214_icephys.nwb,"Gouwens, Nathan",4.8979745,-9.877075,0.224066649,-0.605330542,10,0.802718,8.095611,8.343856,-11.899844,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ac5/1b7/ac51b7d3-15e5-4582-87f1-3b4ff6e569f9,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e7ffd13e-527a-4ada-b9a9-5c35c3e01e94/
000020/sub-729729896/sub-729729896_ses-730794520_icephys.nwb,297.6562452,0.01452843,-59.10813141,0.048201747,-96.09375,19,0.409285709,-37,31.1875,318.6578907,-101.8275686,3.12938721,0.00076,-54.625,-39.73828125,32.86328125,343.6766457,-104.216145,3.294830038,0.0007575,-54.9453125,8,0.06266,19,5.212520638,PLACEHOLDER,[6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729896/sub-729729896_ses-730794520_icephys.nwb,000020/000020/sub-729729896/sub-729729896_ses-730794520_icephys.nwb,20,53,729729896,730794520,visual cortex,House mouse,sub-729729896/sub-729729896_ses-730794520_icephys.nwb,"Gouwens, Nathan",7.5479293,-11.716075,2.115959781,-0.639508913,6,3.6528623,4.655625,-1.9354073,7.24846,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/4fb/baa/4fbbaa7b-d7b5-464b-b46e-1c945b45e797,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/f9ffe910-7bce-49e4-a830-6050a12f7db1/
000020/sub-729729896/sub-729729896_ses-730789701_icephys.nwb,220.9374589,0.014039307,-67.95160675,0.090672366,-95.75000763,69,0.036428569,-38.34375381,24.125,324.414044,-110.8220811,2.927341201,0.0006,-46.96875,-35.234375,22.3125,281.3990486,-99.20810044,2.824401513,0.00065,-45.9375,2,0.02704,69,-11.4375014,PLACEHOLDER,[ 7  8  9 10],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729729896/sub-729729896_ses-730789701_icephys.nwb,000020/000020/sub-729729896/sub-729729896_ses-730789701_icephys.nwb,20,53,729729896,730789701,visual cortex,House mouse,sub-729729896/sub-729729896_ses-730789701_icephys.nwb,"Gouwens, Nathan",5.9314914,7.927591,-0.291880618,-0.779574419,10,0.3418589,8.154588,-2.736192,2.9980593,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/b82/8e5/b828e532-60d8-4e64-9518-ecd0e4df3440,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/9685123b-1768-4ee1-8f93-3f652ed211a1/
000020/sub-729725832/sub-729725832_ses-730878813_icephys.nwb,109.218634,0.014113287,-71.96875763,0.057812374,-84.90625763,200,0.154234528,-30.28125191,20.43750191,189.2425949,-41.75892909,4.531787548,0.0014,-49.34375381,-30.68750191,20.39583397,191.5107755,-40.91973999,4.681776648,0.00142,-49.67708969,3,0.379,200,2.358035267,PLACEHOLDER,[ 5  6  7 ... 10 11 12],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730878813_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730878813_icephys.nwb,20,49,729725832,730878813,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730878813_icephys.nwb,"Gouwens, Nathan",16.954296,29.276596,-0.369518649,1.696446274,0,-3.670553,-0.78592217,-28.968636,5.4796453,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/f60/a62/f60a6290-53f2-4266-b226-274e8fe7c1a4,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/95464baa-1508-4ce1-993b-089fb3b39374/
000020/sub-729725832/sub-729725832_ses-730867032_icephys.nwb,132.4998838,0.006417621,-65.76979065,0.037243202,-81.71875,129,0.16714286,-24.34375191,27.75000191,233.5854268,-76.53852895,3.05186721,0.0009,-43,-24.34375191,27.75000191,233.5854268,-76.53852895,3.05186721,0.0009,-43,1,0.95294,129,10.54251522,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730867032_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730867032_icephys.nwb,20,49,729725832,730867032,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730867032_icephys.nwb,"Gouwens, Nathan",15.203776,28.20676,-2.112790681,3.134376319,13,-5.4752383,-0.20101392,-30.738304,-0.32664612,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/9f2/2ec/9f22eca1-db98-4ab4-a363-386364a2d4d0,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/6165751d-c08e-42f5-a96f-b30996b7a66e/
000020/sub-729725832/sub-729725832_ses-730859418_icephys.nwb,104.5312486,0.00908,-71.08046722,0.036118697,-84.40625763,259,0.136443137,-26.53125191,23.06250191,227.1147826,-54.59437046,4.160040323,0.00114,-43.84375381,-26.53125191,23.06250191,227.1147826,-54.59437046,4.160040323,0.00114,-43.84375381,1,0.10934,259,0.155322878,PLACEHOLDER,[ 6  7  8 10 11],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730859418_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730859418_icephys.nwb,20,49,729725832,730859418,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730859418_icephys.nwb,"Gouwens, Nathan",11.487918,2.7781584,-0.822326755,1.021036093,13,-4.473015,2.303618,-25.959293,5.641281,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/819/5ab/8195ab51-c57e-4f8b-881f-0cdefce76eaa,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/563c58d8-eaea-40af-9c6d-5b32d3d73284/
000020/sub-729725832/sub-729725832_ses-730849276_icephys.nwb,92.96872955,0.008559416,-68.83693695,0.089676447,-79.06250763,370,0.123571445,-26.75000191,17.34375,160.4097477,-41.92734805,3.825897776,0.0013,-46.56250381,-26.75000191,17.34375,160.4097477,-41.92734805,3.825897776,0.0013,-46.56250381,1,0.0835,370,-0.385649798,PLACEHOLDER,[17 18 19 20],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730849276_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730849276_icephys.nwb,20,49,729725832,730849276,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730849276_icephys.nwb,"Gouwens, Nathan",11.483505,2.3204246,-0.705345938,1.068158269,13,-4.508198,2.3733711,-27.894375,8.454961,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/43f/be0/43fbe02f-5492-4f3c-be99-4dada227b276,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/4d6cfa01-aa2d-4c43-8647-bf573363d1fb/
000020/sub-729725832/sub-729725832_ses-730831321_icephys.nwb,99.06234608,0.007247007,-73.70578766,0.01857839,-84.6875,289,0.883571355,-29.68750191,15.03125095,275.1030406,-237.971004,1.15603597,0.0004,-57.65625,-32.1796875,18.92187691,335.0157048,-277.8378093,1.203469142,0.000365,-59.1796875,4,0.06844,289,68.30409357,PLACEHOLDER,[ 7  9 10 11],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730831321_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730831321_icephys.nwb,20,49,729725832,730831321,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730831321_icephys.nwb,"Gouwens, Nathan",-14.369955,-2.9750924,0.556768902,-2.231677058,17,1.1591825,13.885129,37.804405,15.392269,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/f14/149/f14149ea-1a47-4aa7-ab7e-41750f07758e,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/10645bd2-e724-487a-be52-8896597ed2fb/
000020/sub-729725832/sub-729725832_ses-730814303_icephys.nwb,196.2499973,0.0138101,-72.79157257,0.031974077,-97.40625,50,0.059999994,-37.40625,24.75000191,263.271524,-87.63847294,3.004063343,0.0008,-45.81250381,-37.21875,24.17187691,249.5024206,-85.6987907,2.909241715,0.00082,-45.640625,2,0.1733,50,-7.334336026,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725832/sub-729725832_ses-730814303_icephys.nwb,000020/000020/sub-729725832/sub-729725832_ses-730814303_icephys.nwb,20,49,729725832,730814303,visual cortex,House mouse,sub-729725832/sub-729725832_ses-730814303_icephys.nwb,"Gouwens, Nathan",4.191447,4.1480594,-0.481230083,0.147863338,1,-1.7579416,9.895795,-16.00589,2.731012,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/a04/d96/a04d961a-27f6-46f8-8d84-e49fbda6dac8,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/9ca879b6-f7ba-4b6c-b25f-18e707194094/
000020/sub-729725803/sub-729725803_ses-730744346_icephys.nwb,138.4374982,0.008145101,-73.154953,0.051014043,-88.59375,230,1.162857177,-30.50000191,12.18750095,232.811154,-203.1159854,1.146198087,0.00046,-59.43750381,-33.90429688,16.78320503,306.9646592,-240.135676,1.274418667,0.0004075,-60.734375,16,0.1232,230,-1.54597207,PLACEHOLDER,[5 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725803/sub-729725803_ses-730744346_icephys.nwb,000020/000020/sub-729725803/sub-729725803_ses-730744346_icephys.nwb,20,52,729725803,730744346,visual cortex,House mouse,sub-729725803/sub-729725803_ses-730744346_icephys.nwb,"Gouwens, Nathan",4.1329494,-15.137333,5.50779478,-1.537180616,17,2.1554694,13.881518,33.404613,23.083525,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/065/c98/065c9829-c988-418c-81ca-73fec2b12f99,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/40ac5e11-fc58-4a80-8f00-2a26b87d6b50/
000020/sub-729725803/sub-729725803_ses-730734369_icephys.nwb,142.4998834,0.010239116,-74.14374542,0.043264698,-85.84375763,259,0.80171096,-38.50000381,5.250000477,229.9189091,-171.5363447,1.340350988,0.00046,-59.34375,-38.50000381,5.250000477,229.9189091,-171.5363447,1.340350988,0.00046,-59.34375,1,0.16942,259,21.24764545,PLACEHOLDER,[ 7  8  9 10 11 12],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-729725803/sub-729725803_ses-730734369_icephys.nwb,000020/000020/sub-729725803/sub-729725803_ses-730734369_icephys.nwb,20,52,729725803,730734369,visual cortex,House mouse,sub-729725803/sub-729725803_ses-730734369_icephys.nwb,"Gouwens, Nathan",-8.134882,1.2495685,-0.704940573,-2.057221379,15,-2.263561,13.253537,2.2629755,16.880219,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/bc5/9cf/bc59cf7c-1ac3-4b32-ac33-ef4021d72fd9,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/a6995d02-ab03-435f-bf33-72e01f52e62a/
000020/sub-728913624/sub-728913624_ses-729429840_icephys.nwb,304.9998814,0.038997245,-61.84938049,0.084852301,-96.43750763,39,0.237857139,-39.28125381,39.5,371.9112271,-151.2222314,2.459368729,0.00062,-51.59375,-34.69791794,32.83680725,264.2330977,-114.691863,2.291188793,0.000713333,-46.52777863,9,0.0655,39,9.751360286,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-728913624/sub-728913624_ses-729429840_icephys.nwb,000020/000020/sub-728913624/sub-728913624_ses-729429840_icephys.nwb,20,56,728913624,729429840,visual cortex,House mouse,sub-728913624/sub-728913624_ses-729429840_icephys.nwb,"Gouwens, Nathan",9.0045805,-10.682684,2.451525945,-0.004784074,10,1.1628531,7.165868,1.5776284,7.2224526,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/0d2/202/0d2202e8-98a6-4d04-86fc-aa4f1d5e9757,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/488fc40e-4846-40db-ad42-9e1f204f0ec9/
000020/sub-728913624/sub-728913624_ses-729421678_icephys.nwb,333.9061694,0.015214188,-62.1170578,0.055992108,-99.59375,39,0.079999999,-50.31250381,19.34375,271.7763376,-122.2469574,2.223174658,0.00066,-60.87500381,-44.31730652,13.57932663,174.1911386,-95.67334166,1.803242651,0.000833846,-59.05047989,13,0.01008,39,-52.70295145,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-728913624/sub-728913624_ses-729421678_icephys.nwb,000020/000020/sub-728913624/sub-728913624_ses-729421678_icephys.nwb,20,56,728913624,729421678,visual cortex,House mouse,sub-728913624/sub-728913624_ses-729421678_icephys.nwb,"Gouwens, Nathan",6.6254983,-11.382392,4.54008693,-1.288235293,6,3.7542832,4.4825897,-3.0864282,15.115923,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/58c/66b/58c66b2d-c9a0-4c76-8e8f-45b3a568ca60,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/870383c6-1c4a-4b7d-9772-939c34c8db4d/
000020/sub-728913624/sub-728913624_ses-729415384_icephys.nwb,110.4687484,0.012977593,-69.90628052,0.038648825,-82.15625763,180,0.016163793,-50.68750381,30.68750191,390.5248926,-184.6989432,2.114386178,0.0005,-59.25000381,-47.921875,27.85937691,346.0695056,-170.5091315,2.021930266,0.00053,-57.31250381,2,0.0183,180,-30.14997538,PLACEHOLDER,[5 6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-728913624/sub-728913624_ses-729415384_icephys.nwb,000020/000020/sub-728913624/sub-728913624_ses-729415384_icephys.nwb,20,56,728913624,729415384,visual cortex,House mouse,sub-728913624/sub-728913624_ses-729415384_icephys.nwb,"Gouwens, Nathan",-8.433567,5.569405,-0.265105694,-2.719043943,1,-0.74859834,10.752799,23.040922,-10.439996,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/7cd/f10/7cdf10de-f6f1-4a44-99c7-daab1d2d1b78,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/ed221a7c-6b21-4435-af7a-2c1412e5416b/
000020/sub-728913614/sub-728913614_ses-729368801_icephys.nwb,345.9374571,0.020300281,-65.56776428,0.123436265,-99.00000763,29,0.422321419,-40.4375,10.06250095,246.0547267,-118.1367369,2.082796031,0.00058,-53.6875,-40.4375,10.06250095,246.0547267,-118.1367369,2.082796031,0.00058,-53.6875,1,0.06484,29,77.30408774,PLACEHOLDER,[5 6 7 8],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-728913614/sub-728913614_ses-729368801_icephys.nwb,000020/000020/sub-728913614/sub-728913614_ses-729368801_icephys.nwb,20,55,728913614,729368801,visual cortex,House mouse,sub-728913614/sub-728913614_ses-729368801_icephys.nwb,"Gouwens, Nathan",-0.081875294,4.076911,-0.646970155,-1.379689517,15,-2.6290941,12.4761305,-4.7076917,21.099236,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/d63/444/d6344423-4007-491a-add4-e5dc5b06e3e3,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/26f749b5-d9cc-4de9-a9fd-f862ea1095c2/
000020/sub-728913614/sub-728913614_ses-729316316_icephys.nwb,169.6873834,0.015110078,-70.11396027,0.050133534,-89.25000763,100,0.313392869,-38.0625,33.37500381,379.0415291,-189.8970119,1.996037354,0.00048,-54.875,-38.0625,33.37500381,379.0415291,-189.8970119,1.996037354,0.00048,-54.875,1,0.09458,100,27.53555854,PLACEHOLDER,[6 7 8 9],20,2020-04-30 00:53:01.664000+00:00,House mouse,000020/sub-728913614/sub-728913614_ses-729316316_icephys.nwb,000020/000020/sub-728913614/sub-728913614_ses-729316316_icephys.nwb,20,55,728913614,729316316,visual cortex,House mouse,sub-728913614/sub-728913614_ses-729316316_icephys.nwb,"Gouwens, Nathan",-10.839464,7.8191032,-0.895229112,-1.774516098,15,-3.6389983,13.622716,20.60114,-10.083823,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ebb/14b/ebb14b13-9ed2-4170-97a6-6a1ecd23529e,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/f417e437-0334-4870-b6fc-f2daf66d27da/
